FILE,PAGE,CLASS-1,CLASS-2,CLASS-3,SCORE-1,SCORE-2,SCORE-3
H0000636,39,TEXT_HW,LINE_HW,TEXT,0.682,0.115,0.084
H0000636,116,TEXT_HW,LINE_HW,LINE_MIX,0.648,0.192,0.047
H0000636,119,TEXT_HW,LINE_HW,TEXT,0.704,0.122,0.072
H0000636,129,TEXT_HW,LINE_HW,TEXT,0.683,0.13,0.071
H0000636,225,TEXT_HW,LINE_HW,TEXT,0.677,0.129,0.074
H0000636,318,TEXT_HW,LINE_HW,TEXT,0.644,0.173,0.069
H0000636,340,TEXT_HW,LINE_HW,TEXT,0.766,0.085,0.053
H0000636,464,TEXT_HW,LINE_HW,TEXT,0.755,0.076,0.06
H0000637,93,TEXT_HW,LINE_HW,TEXT,0.537,0.279,0.059
H0000637,238,TEXT_HW,LINE_HW,MISC,0.678,0.109,0.08
H0000637,365,TEXT_HW,LINE_HW,TEXT,0.735,0.091,0.071
H0000637,381,TEXT_HW,LINE_HW,TEXT,0.747,0.085,0.072
H0000637,410,TEXT_HW,LINE_HW,TEXT,0.582,0.189,0.076
H0000637,457,TEXT_HW,TEXT,TEXT_TP,0.876,0.055,0.026
H0000637,634,TEXT_HW,LINE_HW,TEXT,0.578,0.233,0.06
H0000638,130,TEXT_HW,LINE_HW,TEXT,0.736,0.095,0.068
H0000638,156,TEXT_HW,LINE_HW,TEXT,0.715,0.126,0.063
H0000638,374,TEXT_HW,LINE_HW,TEXT,0.727,0.101,0.07
H0000638,380,TEXT_HW,TEXT,LINE_HW,0.795,0.061,0.056
H0000638,575,TEXT_HW,LINE_HW,LINE_MIX,0.403,0.367,0.082
H0000638,601,TEXT_HW,LINE_HW,TEXT,0.715,0.124,0.067
H0000639,115,TEXT_HW,LINE_HW,MISC,0.599,0.136,0.099
H0000639,207,TEXT_HW,LINE_HW,TEXT,0.641,0.178,0.072
H0000639,266,TEXT_HW,LINE_HW,MISC,0.587,0.237,0.067
H0000639,408,LINE_HW,MISC,TEXT_HW,0.318,0.294,0.179
H0000639,446,TEXT_HW,MISC,LINE_HW,0.517,0.196,0.117
H0000640,181,TEXT_HW,LINE_HW,MISC,0.502,0.191,0.161
H0000640,364,LINE_HW,TEXT_HW,MISC,0.455,0.313,0.063
H0000640,528,TEXT_HW,LINE_HW,MISC,0.543,0.171,0.146
H0000640,660,TEXT_HW,TEXT,MISC,0.735,0.085,0.073
H0000640,690,TEXT_HW,TEXT,MISC,0.7,0.118,0.061
H0000641,15,TEXT_HW,LINE_HW,MISC,0.638,0.152,0.071
H0000641,261,TEXT_HW,MISC,LINE_HW,0.654,0.131,0.091
H0000641,263,LINE_HW,TEXT_HW,MISC,0.421,0.263,0.128
H0000641,292,TEXT_HW,LINE_HW,MISC,0.628,0.149,0.089
H0000641,438,TEXT_HW,LINE_HW,MISC,0.668,0.112,0.106
H0000642,195,TEXT_HW,LINE_HW,MISC,0.306,0.27,0.207
H0000642,224,MISC,TEXT_HW,LINE_HW,0.326,0.25,0.242
H0000642,382,TEXT_HW,MISC,LINE_HW,0.551,0.135,0.121
H0000642,496,TEXT_HW,TEXT,LINE_HW,0.69,0.093,0.08
H0000642,530,TEXT_HW,LINE_HW,TEXT,0.668,0.197,0.058
H0000643,24,TEXT_HW,MISC,LINE_HW,0.417,0.238,0.135
H0000643,79,TEXT_HW,LINE_HW,MISC,0.61,0.116,0.098
H0000643,90,TEXT_HW,LINE_HW,MISC,0.567,0.143,0.13
H0000643,168,TEXT_HW,LINE_HW,MISC,0.422,0.233,0.181
H0000643,182,TEXT_HW,LINE_HW,MISC,0.745,0.066,0.062
H0000643,398,TEXT_HW,MISC,PHOTO,0.399,0.195,0.151
H0000646,84,TEXT_HW,LINE_HW,TEXT,0.617,0.127,0.096
H0000646,148,TEXT_HW,MISC,TEXT,0.654,0.103,0.087
H0000646,185,TEXT_HW,LINE_HW,MISC,0.356,0.286,0.182
H0000646,366,TEXT_HW,LINE_HW,MISC,0.589,0.18,0.075
H0000647,81,TEXT_HW,LINE_HW,MISC,0.541,0.16,0.155
H0000647,225,TEXT_HW,MISC,LINE_HW,0.684,0.096,0.071
H0000647,386,TEXT_HW,MISC,LINE_HW,0.502,0.2,0.129
H0000647,436,TEXT_HW,LINE_HW,MISC,0.24,0.24,0.209
H0000647,625,TEXT_HW,TEXT,MISC,0.751,0.073,0.065
H0000647,739,TEXT_HW,LINE_HW,TEXT,0.608,0.159,0.092
H0000648,8,TEXT_HW,MISC,TEXT,0.455,0.247,0.095
H0000648,47,TEXT_HW,MISC,TEXT,0.377,0.377,0.077
H0000648,104,TEXT_HW,LINE_HW,MISC,0.399,0.297,0.111
H0000648,123,TEXT_HW,MISC,LINE_HW,0.387,0.25,0.099
H0000648,163,TEXT_HW,MISC,TEXT,0.532,0.124,0.112
H0000648,289,TEXT_HW,LINE_HW,MISC,0.392,0.223,0.177
H0000648,371,TEXT_HW,LINE_HW,MISC,0.355,0.294,0.176
H0000650,212,TEXT_HW,LINE_HW,MISC,0.548,0.175,0.098
H0000650,272,TEXT_HW,LINE_HW,MISC,0.515,0.172,0.152
H0000650,321,TEXT_HW,LINE_HW,TEXT,0.656,0.099,0.096
H0000650,411,TEXT_HW,LINE_HW,TEXT,0.543,0.256,0.053
H0000651,11,LINE_HW,TEXT_HW,MISC,0.373,0.356,0.085
H0000651,28,MISC,TEXT_HW,LINE_HW,0.292,0.242,0.188
H0000651,157,TEXT_HW,LINE_HW,MISC,0.651,0.098,0.088
H0000651,245,TEXT_HW,LINE_HW,MISC,0.402,0.328,0.1
H0000651,383,TEXT_HW,MISC,TEXT,0.598,0.156,0.084
H0000651,515,TEXT_HW,LINE_HW,TEXT,0.614,0.127,0.102
H0000653,245,TEXT_HW,LINE_HW,TEXT,0.465,0.23,0.086
H0000653,282,TEXT_HW,LINE_HW,MISC,0.52,0.194,0.09
H0000653,554,TEXT_HW,LINE_HW,MISC,0.52,0.18,0.081
H0000654,765,TEXT_HW,LINE_HW,MISC,0.366,0.247,0.193
H0000654,891,TEXT_HW,LINE_HW,TEXT,0.452,0.254,0.089
H0000790,167,TEXT_HW,MISC,LINE_HW,0.651,0.115,0.098
H0000790,278,TEXT_HW,TEXT,LINE_HW,0.724,0.086,0.081
H0000790,404,TEXT_HW,TEXT,LINE_HW,0.725,0.101,0.059
H0000790,455,TEXT_HW,TEXT,MISC,0.777,0.082,0.05
H0000790,499,TEXT_HW,TEXT,MISC,0.745,0.078,0.063
H0000790,699,TEXT_HW,LINE_HW,MISC,0.577,0.155,0.103
H0000790,744,TEXT_HW,LINE_HW,TEXT,0.649,0.118,0.085
H0000791,51,TEXT_HW,LINE_HW,TEXT,0.683,0.103,0.09
H0000791,250,TEXT_HW,LINE_HW,TEXT,0.709,0.096,0.085
H0000791,347,TEXT_HW,TEXT,MISC,0.76,0.098,0.052
H0000791,375,TEXT_HW,TEXT,LINE_HW,0.731,0.083,0.072
H0000791,386,TEXT_HW,LINE_HW,TEXT,0.571,0.21,0.07
H0000791,498,TEXT_HW,TEXT,MISC,0.62,0.122,0.095
H0000791,522,TEXT_HW,TEXT,MISC,0.742,0.11,0.056
H0000791,614,TEXT_HW,LINE_HW,TEXT,0.671,0.115,0.085
H0000792,84,TEXT_HW,LINE_HW,TEXT,0.71,0.114,0.086
H0000792,165,TEXT_HW,LINE_HW,TEXT,0.645,0.185,0.066
H0000792,254,TEXT_HW,MISC,LINE_HW,0.618,0.144,0.102
H0000792,336,TEXT_HW,LINE_HW,TEXT,0.752,0.082,0.073
H0000792,389,TEXT_HW,MISC,TEXT,0.766,0.087,0.067
H0000792,601,TEXT_HW,MISC,TEXT,0.767,0.069,0.064
H0000793,194,TEXT_HW,LINE_HW,MISC,0.573,0.224,0.086
H0000793,210,TEXT_HW,LINE_HW,MISC,0.575,0.148,0.124
H0000793,331,TEXT_HW,LINE_HW,MISC,0.556,0.154,0.108
H0000794,30,TEXT_HW,TEXT,LINE_HW,0.801,0.066,0.043
H0000794,55,LINE_HW,TEXT_HW,MISC,0.471,0.248,0.108
H0000794,199,TEXT_HW,LINE_HW,MISC,0.636,0.105,0.102
H0000794,248,TEXT_HW,MISC,LINE_HW,0.4,0.297,0.122
H0000794,318,TEXT_HW,LINE_HW,MISC,0.672,0.128,0.071
H0000794,357,TEXT_HW,MISC,LINE_HW,0.412,0.224,0.192
H0000794,455,TEXT_HW,LINE_HW,TEXT,0.612,0.139,0.087
H0000794,571,TEXT_HW,MISC,TEXT,0.614,0.131,0.103
H0000795,76,TEXT_HW,LINE_HW,MISC,0.445,0.183,0.174
H0000795,234,TEXT_HW,LINE_HW,TEXT,0.685,0.127,0.071
H0000795,367,TEXT_HW,LINE_HW,TEXT,0.753,0.076,0.067
H0000795,427,TEXT_HW,LINE_HW,TEXT,0.694,0.137,0.073
H0000795,613,TEXT_HW,LINE_HW,MISC,0.511,0.123,0.098
H0001029,34,TEXT_HW,LINE_HW,MISC,0.533,0.176,0.108
H0001029,173,TEXT_HW,LINE_HW,LINE_MIX,0.463,0.281,0.067
H0001029,307,TEXT_HW,LINE_HW,TEXT,0.636,0.101,0.09
H0001029,329,TEXT_HW,MISC,LINE_HW,0.651,0.1,0.098
H0001029,438,TEXT_HW,LINE_HW,MISC,0.623,0.15,0.074
H0001029,439,TEXT_HW,MISC,TEXT,0.552,0.179,0.105
H0001030,325,TEXT_HW,MISC,LINE_HW,0.661,0.097,0.085
H0001030,369,TEXT_HW,TEXT,MISC,0.753,0.069,0.063
H0001030,801,TEXT_HW,TEXT,MISC,0.781,0.086,0.042
H0001030,810,TEXT_HW,TEXT,LINE_HW,0.769,0.08,0.048
H0001030,857,TEXT_HW,LINE_HW,MISC,0.619,0.12,0.107
H0001032,179,TEXT_HW,LINE_HW,MISC,0.56,0.158,0.114
H0001032,279,TEXT_HW,LINE_HW,TEXT,0.567,0.244,0.063
H0001032,635,TEXT_HW,LINE_HW,TEXT,0.633,0.173,0.064
H0001032,656,TEXT_HW,TEXT,LINE_HW,0.752,0.093,0.04
H0001032,782,TEXT_HW,LINE_HW,TEXT,0.535,0.144,0.09
H0001032,784,TEXT_HW,LINE_HW,TEXT,0.715,0.092,0.087
H0001034,9,LINE_HW,TEXT_HW,LINE_MIX,0.557,0.187,0.082
H0001034,40,TEXT_HW,LINE_HW,TEXT,0.6,0.167,0.103
H0001034,82,TEXT_HW,LINE_HW,TEXT,0.463,0.318,0.081
H0001034,113,TEXT_HW,TEXT,LINE_HW,0.801,0.066,0.051
H0001034,129,TEXT_HW,TEXT,LINE_HW,0.649,0.109,0.084
H0001034,364,TEXT_HW,LINE_HW,TEXT,0.673,0.119,0.095
H0001035,28,TEXT_HW,LINE_HW,MISC,0.525,0.17,0.105
H0001035,41,TEXT_HW,TEXT,LINE_HW,0.782,0.072,0.054
H0001035,136,TEXT_HW,LINE_HW,TEXT,0.767,0.073,0.071
H0001035,224,TEXT_HW,LINE_HW,TEXT,0.602,0.187,0.072
H0001035,357,TEXT_HW,MISC,TEXT,0.624,0.096,0.084
H0001035,380,TEXT_HW,LINE_HW,TEXT,0.689,0.118,0.075
H0001035,383,TEXT_HW,MISC,LINE_HW,0.31,0.245,0.22
H0001036,131,TEXT_HW,LINE_HW,TEXT,0.725,0.085,0.065
H0001036,172,TEXT_HW,TEXT,LINE_HW,0.832,0.046,0.041
H0001036,190,TEXT_HW,LINE_HW,TEXT,0.732,0.064,0.06
H0001036,245,TEXT_HW,MISC,TEXT,0.559,0.139,0.115
H0001036,265,TEXT_HW,MISC,TEXT,0.428,0.212,0.107
H0001036,324,TEXT_HW,LINE_HW,TEXT,0.48,0.185,0.112
H0001038,186,TEXT_HW,TEXT,MISC,0.781,0.081,0.058
H0001038,232,TEXT_HW,LINE_HW,MISC,0.459,0.249,0.122
H0001038,608,TEXT_HW,LINE_HW,TEXT,0.696,0.082,0.066
H0001039,53,TEXT_HW,TEXT,MISC,0.784,0.08,0.042
H0001039,115,TEXT_HW,LINE_HW,TEXT,0.724,0.106,0.072
H0001039,243,TEXT_HW,MISC,TEXT,0.745,0.072,0.068
H0001040,98,TEXT_HW,LINE_HW,MISC,0.493,0.256,0.091
H0001040,104,TEXT_HW,MISC,LINE_HW,0.496,0.14,0.112
H0001040,169,TEXT_HW,LINE_HW,TEXT,0.716,0.083,0.082
H0001040,170,TEXT_HW,MISC,TEXT,0.612,0.134,0.084
H0001041,69,TEXT_HW,MISC,LINE_HW,0.508,0.17,0.15
H0001041,231,TEXT_HW,TEXT,LINE_HW,0.777,0.071,0.048
H0001041,341,TEXT_HW,LINE_HW,MISC,0.384,0.281,0.141
H0001041,377,TEXT_HW,TEXT,LINE_HW,0.816,0.062,0.05
H0001042,218,TEXT_HW,LINE_HW,TEXT,0.525,0.219,0.094
H0001042,321,TEXT_HW,TEXT,LINE_HW,0.826,0.061,0.037
H0001042,393,TEXT_HW,LINE_HW,MISC,0.641,0.128,0.097
H0002045,120,TEXT_HW,LINE_HW,MISC,0.526,0.179,0.102
H0002045,265,TEXT_HW,TEXT,LINE_HW,0.732,0.081,0.066
H0002045,336,TEXT_HW,TEXT,LINE_HW,0.728,0.07,0.064
H0002045,425,TEXT_HW,LINE_HW,TEXT,0.543,0.173,0.086
H0002046,59,LINE_HW,TEXT_HW,LINE_MIX,0.483,0.332,0.052
H0002046,143,TEXT_HW,LINE_HW,LINE_MIX,0.479,0.244,0.084
H0002046,157,LINE_HW,TEXT_HW,LINE_MIX,0.459,0.381,0.062
H0002047,69,TEXT_HW,TEXT,MISC,0.765,0.076,0.068
H0002047,187,TEXT_HW,LINE_HW,TEXT,0.692,0.104,0.065
H0002047,202,TEXT_HW,TEXT,MISC,0.715,0.098,0.057
H0002047,248,TEXT_HW,LINE_HW,TEXT,0.754,0.07,0.066
H0002047,293,TEXT_HW,LINE_HW,TEXT,0.722,0.084,0.063
H0002047,302,TEXT_HW,LINE_HW,TEXT,0.648,0.147,0.07
H0002047,305,TEXT_HW,LINE_HW,TEXT,0.757,0.073,0.072
H0002048,54,TEXT_HW,MISC,TEXT,0.659,0.104,0.098
H0002048,66,TEXT_HW,LINE_HW,TEXT,0.787,0.064,0.061
H0002048,268,TEXT_HW,TEXT,TEXT_TP,0.801,0.076,0.042
H0002048,328,LINE_HW,TEXT_HW,MISC,0.413,0.343,0.07
H0002048,336,TEXT_HW,LINE_HW,MISC,0.518,0.176,0.115
H0002048,402,TEXT_HW,LINE_HW,TEXT,0.625,0.123,0.07
H0002048,579,TEXT_HW,LINE_HW,TEXT,0.688,0.085,0.067
H0002055,193,TEXT_HW,LINE_HW,MISC,0.447,0.225,0.159
H0002055,327,TEXT_HW,TEXT,MISC,0.646,0.111,0.059
H0002055,401,TEXT_HW,LINE_HW,MISC,0.415,0.378,0.071
H0002055,457,TEXT_HW,MISC,LINE_HW,0.45,0.22,0.121
H0002059,141,TEXT_HW,TEXT,MISC,0.775,0.09,0.043
H0002059,171,TEXT_HW,MISC,TEXT,0.548,0.202,0.075
H0002059,194,TEXT_HW,TEXT,MISC,0.621,0.118,0.091
L0000039,94,TEXT_HW,MISC,LINE_HW,0.367,0.252,0.171
L0000039,207,TEXT_HW,MISC,LINE_HW,0.515,0.192,0.101
L0000039,217,TEXT_HW,MISC,LINE_HW,0.662,0.126,0.095
L0000041,151,TEXT_HW,MISC,LINE_HW,0.496,0.174,0.138
L0000041,156,TEXT_HW,LINE_HW,TEXT,0.663,0.126,0.079
L0000041,196,TEXT_HW,MISC,TEXT,0.666,0.109,0.096
L0000041,236,TEXT_HW,MISC,LINE_HW,0.536,0.166,0.151
L0000041,242,TEXT_HW,TEXT,MISC,0.576,0.137,0.126
L0000041,269,TEXT_HW,LINE_HW,MISC,0.486,0.196,0.144
L0000067,37,TEXT_HW,LINE_HW,MISC,0.605,0.127,0.1
L0000067,93,TEXT_HW,MISC,LINE_HW,0.58,0.136,0.134
L0000067,181,TEXT_HW,MISC,LINE_HW,0.337,0.275,0.117
L0000067,228,TEXT_HW,MISC,TEXT,0.501,0.202,0.115
L0000067,278,TEXT_HW,MISC,LINE_HW,0.554,0.18,0.114
L0000067,296,TEXT_HW,LINE_HW,MISC,0.594,0.165,0.087
L0000067,322,TEXT_HW,LINE_HW,TEXT,0.566,0.208,0.077
L0000080,41,TEXT_HW,LINE_HW,MISC,0.548,0.16,0.11
L0000080,86,TEXT_HW,MISC,LINE_HW,0.619,0.126,0.113
L0000080,110,TEXT_HW,LINE_HW,MISC,0.615,0.137,0.104
L0000080,124,TEXT_HW,LINE_HW,TEXT,0.703,0.138,0.06
L0000080,135,TEXT_HW,MISC,LINE_HW,0.352,0.301,0.134
L0000080,383,TEXT_HW,LINE_HW,MISC,0.507,0.193,0.126
L0000082,63,TEXT_HW,TEXT,LINE_HW,0.748,0.089,0.075
L0000082,89,TEXT_HW,LINE_HW,MISC,0.474,0.262,0.084
L0000082,134,MISC,TEXT_HW,LINE_HW,0.311,0.283,0.192
L0000082,171,TEXT_HW,LINE_HW,TEXT,0.628,0.159,0.073
L0000082,189,TEXT_HW,TEXT,MISC,0.732,0.093,0.051
L0000082,288,TEXT_HW,LINE_HW,TEXT,0.625,0.114,0.097
L0000082,298,TEXT_HW,TEXT,LINE_HW,0.769,0.075,0.058
L0000082,371,TEXT_HW,LINE_HW,TEXT,0.667,0.098,0.095
L0000131,120,TEXT_HW,TEXT,LINE_HW,0.849,0.07,0.023
L0000131,155,TEXT_HW,TEXT,TEXT_TP,0.822,0.084,0.024
L0000133,3,TEXT_HW,LINE_HW,MISC,0.521,0.214,0.101
L0000184,53,TEXT_HW,TEXT,LINE_HW,0.705,0.086,0.083
L0000184,141,TEXT_HW,TEXT,LINE_HW,0.688,0.114,0.076
L0000184,162,TEXT_HW,MISC,TEXT,0.656,0.105,0.093
L0000184,211,TEXT_HW,TEXT,LINE_HW,0.737,0.083,0.078
L0000184,308,TEXT_HW,LINE_HW,TEXT,0.698,0.104,0.081
L0000184,313,TEXT_HW,LINE_HW,MISC,0.535,0.151,0.109
L0000184,370,TEXT_HW,LINE_HW,TEXT,0.585,0.155,0.093
L0000185,183,TEXT_HW,TEXT,MISC,0.715,0.106,0.088
L0000185,191,TEXT_HW,LINE_HW,MISC,0.586,0.163,0.102
L0000185,240,TEXT_HW,MISC,TEXT,0.595,0.139,0.11
L0000185,305,TEXT_HW,LINE_HW,MISC,0.609,0.161,0.113
L0000185,318,TEXT_HW,MISC,LINE_HW,0.372,0.314,0.129
L0000185,321,TEXT_HW,MISC,LINE_HW,0.514,0.198,0.115
L0000199,6,TEXT_HW,MISC,LINE_HW,0.565,0.159,0.115
L0000199,15,TEXT_HW,TEXT,LINE_HW,0.754,0.099,0.048
L0000199,59,TEXT_HW,MISC,LINE_HW,0.466,0.207,0.136
L0000199,208,TEXT_HW,TEXT,MISC,0.809,0.092,0.036
R0000430,45,TEXT_HW,LINE_HW,MISC,0.503,0.179,0.163
R0000430,122,TEXT_HW,MISC,TEXT,0.644,0.103,0.089
R0000430,138,TEXT_HW,LINE_HW,MISC,0.527,0.182,0.118
R0000430,142,TEXT_HW,MISC,TEXT,0.571,0.185,0.096
R0000431,43,TEXT_HW,MISC,TEXT,0.573,0.204,0.113
R0000431,80,TEXT_HW,MISC,TEXT,0.643,0.129,0.09
R0000431,109,TEXT_HW,MISC,LINE_HW,0.556,0.175,0.115
R0000431,117,TEXT_HW,LINE_HW,MISC,0.298,0.298,0.221
R0000431,133,TEXT_HW,LINE_HW,MISC,0.663,0.112,0.102
R0000431,152,LINE_HW,TEXT_HW,MISC,0.364,0.275,0.162
R0000431,217,TEXT_HW,LINE_HW,TEXT,0.77,0.092,0.064
40004033,424,TEXT,LINE_MIX,MISC,0.201,0.174,0.172
A0043938,237,TEXT_HW,TEXT,MISC,0.283,0.25,0.138
A0043938,243,TEXT,TEXT_HW,MISC,0.289,0.263,0.155
A0043938,280,TEXT_HW,TEXT,TEXT_TP,0.265,0.182,0.151
A0043938,283,TEXT_HW,TEXT,TEXT_TP,0.312,0.208,0.138
A0060197,4,MISC,PHOTO,TEXT_TP,0.44,0.343,0.085
G0000093,179,MISC,TEXT_HW,TEXT,0.233,0.206,0.184
G0000093,257,TEXT_HW,TEXT,MISC,0.314,0.212,0.155
G0000093,305,TEXT_HW,TEXT,TEXT_TP,0.353,0.243,0.195
H0001038,29,TEXT_HW,LINE_HW,TEXT,0.576,0.143,0.113
H0001039,44,LINE_HW,LINE_TP,TEXT_HW,0.51,0.144,0.102
H0001039,107,LINE_HW,TEXT_HW,LINE_TP,0.505,0.152,0.126
H0001039,201,TEXT_HW,TEXT,LINE_HW,0.689,0.102,0.073
H0001040,59,TEXT_HW,MISC,LINE_HW,0.314,0.179,0.148
H0001040,66,TEXT_HW,TEXT,LINE_HW,0.649,0.132,0.065
H0001041,306,TEXT_HW,TEXT_TP,TEXT,0.329,0.197,0.194
H0001041,353,LINE_HW,TEXT_HW,TEXT,0.336,0.228,0.114
H0001041,365,LINE_HW,TEXT_HW,MISC,0.42,0.199,0.105
H0001042,156,LINE_HW,TEXT_HW,LINE_MIX,0.324,0.278,0.129
H0001042,211,TEXT_HW,TEXT,LINE_HW,0.49,0.145,0.098
H0001042,216,LINE_HW,TEXT_HW,MISC,0.418,0.151,0.142
H0001042,361,TEXT_HW,MISC,LINE_HW,0.328,0.208,0.145
H0002046,46,TEXT_HW,LINE_HW,MISC,0.293,0.271,0.152
H0002054,222,TEXT_HW,LINE_HW,TEXT,0.415,0.157,0.139
H0002055,16,TEXT_HW,TEXT,LINE_HW,0.346,0.163,0.146
H0002055,111,TEXT_HW,LINE_HW,TEXT,0.31,0.301,0.12
H0002055,487,TEXT_HW,TEXT,MISC,0.322,0.195,0.17
R0000568,66,TEXT_HW,LINE_HW,TEXT,0.634,0.129,0.088
R0000568,121,TEXT_HW,LINE_HW,MISC,0.531,0.159,0.122
R0000568,142,TEXT_HW,MISC,LINE_HW,0.459,0.2,0.102
R0000568,248,TEXT_HW,TEXT,LINE_HW,0.762,0.084,0.051
R0000568,249,TEXT_HW,LINE_HW,MISC,0.472,0.163,0.158
R0000568,264,TEXT_HW,MISC,LINE_HW,0.534,0.168,0.121
R0000568,283,TEXT_HW,MISC,TEXT,0.543,0.148,0.109
R0000798,180,TEXT_HW,LINE_HW,TEXT,0.618,0.142,0.075
R0000798,208,TEXT_HW,LINE_HW,TEXT,0.657,0.147,0.069
R0000798,244,TEXT_HW,LINE_HW,TEXT,0.611,0.175,0.071
R0000798,407,TEXT_HW,LINE_HW,TEXT,0.662,0.139,0.075
R0000798,429,TEXT_HW,TEXT,LINE_HW,0.791,0.078,0.041
R0000798,703,TEXT_HW,LINE_HW,TEXT,0.479,0.264,0.083
R0000798,726,TEXT_HW,LINE_HW,MISC,0.506,0.225,0.089
R0000798,825,TEXT_HW,LINE_HW,LINE_MIX,0.492,0.289,0.071
R0000816,4,TEXT_HW,MISC,LINE_HW,0.664,0.121,0.088
R0000816,10,TEXT_HW,LINE_HW,MISC,0.488,0.287,0.08
R0000816,18,TEXT_HW,TEXT,LINE_HW,0.766,0.07,0.059
R0000816,21,TEXT_HW,LINE_HW,TEXT,0.775,0.1,0.054
R0000816,23,TEXT_HW,LINE_HW,MISC,0.648,0.124,0.107
R0000816,24,TEXT_HW,LINE_HW,TEXT,0.773,0.079,0.068
R0001203,58,TEXT_HW,TEXT,LINE_HW,0.708,0.085,0.082
R0001203,223,TEXT_HW,LINE_HW,MISC,0.602,0.173,0.08
R0001203,328,TEXT_HW,LINE_HW,MISC,0.464,0.273,0.099
R0001203,358,TEXT_HW,LINE_HW,TEXT,0.704,0.101,0.073
R0001203,376,TEXT_HW,LINE_HW,TEXT,0.767,0.086,0.055
R0001203,457,TEXT_HW,LINE_HW,TEXT,0.742,0.097,0.058
R0001203,513,TEXT_HW,LINE_HW,TEXT,0.781,0.074,0.057
R0001203,563,TEXT_HW,LINE_HW,MISC,0.676,0.114,0.074
R0001204,5,TEXT_HW,MISC,TEXT,0.641,0.13,0.087
R0001204,78,TEXT_HW,LINE_HW,TEXT,0.643,0.158,0.079
R0001204,102,TEXT_HW,TEXT,LINE_HW,0.811,0.06,0.056
R0001204,251,TEXT_HW,LINE_HW,TEXT,0.791,0.068,0.056
R0001204,441,TEXT_HW,LINE_HW,TEXT,0.786,0.074,0.06
R0001204,454,TEXT_HW,LINE_HW,TEXT,0.645,0.135,0.081
R0001204,467,TEXT_HW,LINE_HW,TEXT,0.826,0.053,0.053
R0001204,555,TEXT_HW,MISC,TEXT,0.757,0.07,0.07
R0001205,5,TEXT_HW,MISC,PHOTO,0.34,0.291,0.161
R0001205,102,TEXT_HW,LINE_HW,TEXT,0.672,0.108,0.087
R0001205,107,TEXT_HW,TEXT,MISC,0.796,0.074,0.042
R0001205,114,TEXT_HW,LINE_HW,MISC,0.566,0.148,0.145
R0001205,129,TEXT_HW,TEXT,MISC,0.759,0.073,0.071
R0001205,159,TEXT_HW,LINE_HW,MISC,0.646,0.112,0.093
R0001205,160,TEXT_HW,TEXT,MISC,0.703,0.08,0.078
R0001205,166,TEXT_HW,LINE_HW,MISC,0.676,0.105,0.091
R0001206,60,TEXT_HW,LINE_HW,MISC,0.488,0.249,0.09
R0001206,78,TEXT_HW,MISC,TEXT,0.656,0.095,0.089
R0001206,90,TEXT_HW,TEXT,LINE_HW,0.74,0.078,0.076
R0001206,110,TEXT_HW,LINE_HW,TEXT,0.683,0.1,0.08
R0001206,165,TEXT_HW,LINE_HW,TEXT,0.646,0.151,0.075
R0001206,202,TEXT_HW,TEXT,LINE_HW,0.768,0.076,0.058
R0001206,351,TEXT_HW,MISC,LINE_HW,0.509,0.19,0.129
R0001206,352,TEXT_HW,MISC,TEXT,0.672,0.141,0.071
R0001207,24,TEXT_HW,TEXT,LINE_HW,0.778,0.068,0.064
R0001207,39,TEXT_HW,LINE_HW,MISC,0.626,0.149,0.077
R0001207,50,TEXT_HW,LINE_HW,TEXT,0.703,0.145,0.056
R0001207,51,TEXT_HW,MISC,LINE_HW,0.566,0.155,0.106
R0001207,72,TEXT_HW,LINE_HW,MISC,0.632,0.139,0.103
R0001207,88,TEXT_HW,LINE_HW,MISC,0.534,0.19,0.127
R0001207,160,TEXT_HW,MISC,LINE_HW,0.66,0.111,0.1
R0001207,174,TEXT_HW,MISC,TEXT,0.728,0.103,0.082
R0001208,22,TEXT_HW,LINE_HW,TEXT,0.738,0.083,0.075
R0001208,57,TEXT_HW,LINE_HW,TEXT,0.688,0.101,0.078
R0001208,76,TEXT_HW,LINE_HW,TEXT,0.795,0.073,0.059
R0001208,105,TEXT_HW,LINE_HW,TEXT,0.59,0.177,0.091
R0001208,112,TEXT_HW,LINE_HW,TEXT,0.801,0.066,0.051
R0001208,154,TEXT_HW,LINE_HW,MISC,0.585,0.146,0.103
R0001208,166,TEXT_HW,MISC,LINE_HW,0.552,0.133,0.129
R0001209,3,TEXT_HW,LINE_HW,MISC,0.662,0.092,0.084
R0001209,4,TEXT_HW,MISC,TEXT,0.641,0.126,0.108
R0001209,5,TEXT_HW,MISC,TEXT,0.669,0.136,0.092
R0001210,5,TEXT_HW,TEXT,MISC,0.731,0.082,0.076
R0001210,6,TEXT_HW,MISC,TEXT,0.531,0.134,0.134
R0001210,7,TEXT_HW,MISC,TEXT,0.459,0.301,0.111
R0001210,10,TEXT_HW,MISC,TEXT,0.518,0.216,0.107
R0001211,26,TEXT_HW,LINE_HW,TEXT,0.556,0.225,0.069
R0001211,31,TEXT_HW,LINE_HW,TEXT,0.634,0.155,0.075
R0001211,35,TEXT_HW,LINE_HW,TEXT,0.8,0.068,0.063
R0001211,44,TEXT_HW,LINE_HW,TEXT,0.751,0.073,0.072
R0001211,68,TEXT_HW,MISC,TEXT,0.583,0.154,0.108
